Datetime,Date,Month_Name,Month_Num,Quarter,Day_Of_Week,Hour,Truck_ID,Truck_Number,Latitude,Longitude,Shipment_Status,On_Time_Label,Is_Delayed,Delay_Reason,Traffic_Condition,Temperature,Humidity,Waiting_Time_Min,Inventory_Level,Demand_Forecast,Inventory_Surplus,Inventory_Status,Utilization_Pct,Transaction_Amount,Purchase_Frequency
2024-04-16 08:03:32,2024-04-16,Apr 2024,2024-04,Q2,Tuesday,8,Truck_6,6,-76.5757,-52.269,Delivered,On Time,0,Weather,Clear,19.4,56.3,16,246,140,106,Surplus,65.7,406,9
2024-02-12 03:22:04,2024-02-12,Feb 2024,2024-02,Q1,Monday,3,Truck_2,2,-79.279,69.568,Delayed,Delayed,1,Traffic,Heavy,27.7,52.4,16,283,297,-14,Deficit,96.0,280,8
2024-05-08 03:54:27,2024-05-08,May 2024,2024-05,Q2,Wednesday,3,Truck_10,10,84.3451,-106.877,Delayed,Delayed,1,Mechanical Failure,Clear,21.8,66.4,48,453,212,241,Surplus,68.9,305,2
2024-12-07 12:50:56,2024-12-07,Dec 2024,2024-12,Q4,Saturday,12,Truck_10,10,-19.0721,161.7246,Delivered,On Time,0,Traffic,Detour,30.0,72.1,52,392,174,218,Surplus,66.6,329,4
2024-11-26 00:36:15,2024-11-26,Nov 2024,2024-11,Q4,Tuesday,0,Truck_6,6,-69.0311,-32.9575,In Transit,On Time,0,Weather,Clear,25.2,72.6,21,343,300,43,Surplus,87.7,400,9
2024-05-07 08:15:24,2024-05-07,May 2024,2024-05,Q2,Tuesday,8,Truck_4,4,87.7793,-108.9268,Delayed,Delayed,1,Traffic,Detour,25.8,65.6,23,144,199,-55,Deficit,88.9,362,10
2024-11-05 21:58:32,2024-11-05,Nov 2024,2024-11,Q4,Tuesday,21,Truck_9,9,-48.3633,-36.2936,Delayed,Delayed,1,Traffic,Clear,22.1,59.7,58,151,248,-97,Deficit,81.5,338,1
2024-02-28 11:48:48,2024-02-28,Feb 2024,2024-02,Q1,Wednesday,11,Truck_7,7,-36.4104,-4.335,In Transit,Delayed,1,Traffic,Heavy,27.2,59.8,20,389,164,225,Surplus,80.8,129,8
2024-04-16 23:04:14,2024-04-16,Apr 2024,2024-04,Q2,Tuesday,23,Truck_2,2,-39.225,-156.4228,Delayed,Delayed,1,Traffic,Clear,19.2,62.2,10,355,269,86,Surplus,67.0,137,2
2024-11-28 00:36:34,2024-11-28,Nov 2024,2024-11,Q4,Thursday,0,Truck_10,10,84.0407,-74.7098,Delayed,Delayed,1,Traffic,Clear,20.7,70.9,52,493,103,390,Surplus,62.5,478,1
2024-02-09 06:40:41,2024-02-09,Feb 2024,2024-02,Q1,Friday,6,Truck_9,9,-68.5324,127.5394,Delivered,On Time,0,,Detour,22.9,70.3,49,181,168,13,Surplus,94.7,441,7
2024-05-14 13:25:22,2024-05-14,May 2024,2024-05,Q2,Tuesday,13,Truck_6,6,-8.4586,44.4779,In Transit,On Time,0,,Detour,22.6,55.5,35,342,199,143,Surplus,73.9,119,3
2024-08-28 13:33:22,2024-08-28,Aug 2024,2024-08,Q3,Wednesday,13,Truck_9,9,14.0092,-131.9758,Delayed,Delayed,1,,Clear,20.5,55.5,34,376,297,79,Surplus,70.7,315,9
2024-02-21 02:51:08,2024-02-21,Feb 2024,2024-02,Q1,Wednesday,2,Truck_4,4,3.6602,107.779,In Transit,Delayed,1,,Heavy,20.8,50.1,16,464,240,224,Surplus,91.1,441,7
2024-10-25 05:54:37,2024-10-25,Oct 2024,2024-10,Q4,Friday,5,Truck_3,3,29.342,-68.5682,In Transit,On Time,0,,Clear,26.7,64.1,36,452,231,221,Surplus,90.1,152,1
2024-07-18 23:30:52,2024-07-18,Jul 2024,2024-07,Q3,Thursday,23,Truck_9,9,-20.6524,-102.5762,Delivered,Delayed,1,Traffic,Heavy,28.7,65.0,26,228,290,-62,Deficit,66.0,271,3
2024-02-28 23:27:53,2024-02-28,Feb 2024,2024-02,Q1,Wednesday,23,Truck_10,10,-88.696,117.3902,Delivered,Delayed,1,,Heavy,27.1,69.4,37,288,126,162,Surplus,63.6,144,2
2024-07-13 15:41:00,2024-07-13,Jul 2024,2024-07,Q3,Saturday,15,Truck_10,10,-27.0315,40.2451,Delayed,Delayed,1,Mechanical Failure,Clear,18.6,79.4,14,133,109,24,Surplus,98.8,314,10
2024-06-21 04:12:55,2024-06-21,Jun 2024,2024-06,Q2,Friday,4,Truck_6,6,25.5135,-147.3897,In Transit,On Time,0,,Clear,29.7,63.7,17,117,106,11,Surplus,77.0,159,8
2024-09-29 17:58:30,2024-09-29,Sep 2024,2024-09,Q3,Sunday,17,Truck_2,2,68.4014,-52.0862,Delayed,Delayed,1,,Clear,28.4,74.2,54,428,286,142,Surplus,86.2,492,1
2024-06-05 07:32:41,2024-06-05,Jun 2024,2024-06,Q2,Wednesday,7,Truck_8,8,-7.1543,-132.8372,Delivered,On Time,0,Weather,Clear,18.0,53.0,25,381,100,281,Surplus,94.6,398,9
2024-12-19 21:28:31,2024-12-19,Dec 2024,2024-12,Q4,Thursday,21,Truck_9,9,-78.2763,151.3943,Delayed,Delayed,1,Weather,Clear,22.5,53.8,57,166,284,-118,Deficit,72.1,442,6
2024-04-23 18:51:26,2024-04-23,Apr 2024,2024-04,Q2,Tuesday,18,Truck_2,2,33.9665,-46.5423,In Transit,Delayed,1,Mechanical Failure,Heavy,26.1,75.8,41,225,224,1,Surplus,72.9,286,3
2024-02-17 20:09:25,2024-02-17,Feb 2024,2024-02,Q1,Saturday,20,Truck_2,2,-59.6899,143.0428,Delayed,Delayed,1,Weather,Detour,18.8,68.2,41,364,215,149,Surplus,88.7,373,1
2024-07-21 06:13:04,2024-07-21,Jul 2024,2024-07,Q3,Sunday,6,Truck_7,7,25.7047,150.6302,In Transit,On Time,0,Weather,Clear,25.3,74.6,32,318,277,41,Surplus,68.1,486,9
2024-04-03 05:24:14,2024-04-03,Apr 2024,2024-04,Q2,Wednesday,5,Truck_2,2,15.4009,52.3537,In Transit,Delayed,1,Traffic,Heavy,20.0,61.0,54,417,156,261,Surplus,74.5,300,4
2024-10-22 10:43:44,2024-10-22,Oct 2024,2024-10,Q4,Tuesday,10,Truck_7,7,-86.7799,-102.1496,Delayed,Delayed,1,Mechanical Failure,Clear,18.5,52.1,10,180,279,-99,Deficit,99.0,182,5
2024-04-28 12:38:55,2024-04-28,Apr 2024,2024-04,Q2,Sunday,12,Truck_8,8,40.3406,159.0723,Delayed,Delayed,1,Mechanical Failure,Heavy,24.1,68.2,35,134,102,32,Surplus,99.9,187,6
2024-09-28 12:11:17,2024-09-28,Sep 2024,2024-09,Q3,Saturday,12,Truck_8,8,40.4005,-149.1521,In Transit,On Time,0,Weather,Detour,28.1,75.5,18,237,189,48,Surplus,90.5,349,2
2024-09-09 11:51:15,2024-09-09,Sep 2024,2024-09,Q3,Monday,11,Truck_5,5,-85.1352,73.2511,Delayed,Delayed,1,Traffic,Clear,26.6,53.0,28,259,249,10,Surplus,60.2,118,4
2024-10-02 21:49:15,2024-10-02,Oct 2024,2024-10,Q4,Wednesday,21,Truck_3,3,-1.28,1.0168,In Transit,Delayed,1,Traffic,Heavy,19.8,54.5,12,463,229,234,Surplus,71.2,408,8
2024-05-05 05:42:10,2024-05-05,May 2024,2024-05,Q2,Sunday,5,Truck_10,10,45.2617,-152.3952,Delivered,On Time,0,Mechanical Failure,Detour,23.7,53.5,44,290,270,20,Surplus,85.8,237,5
2024-05-21 02:33:29,2024-05-21,May 2024,2024-05,Q2,Tuesday,2,Truck_8,8,-14.7713,-117.3565,Delayed,Delayed,1,Weather,Clear,21.3,53.6,35,345,159,186,Surplus,83.5,388,4
2024-03-15 22:19:21,2024-03-15,Mar 2024,2024-03,Q1,Friday,22,Truck_6,6,51.4225,112.3362,Delayed,Delayed,1,Traffic,Detour,25.6,61.7,50,165,252,-87,Deficit,62.6,149,10
2024-02-07 19:45:50,2024-02-07,Feb 2024,2024-02,Q1,Wednesday,19,Truck_3,3,-15.2991,-95.0112,In Transit,Delayed,1,Traffic,Heavy,27.0,79.7,15,259,147,112,Surplus,88.6,167,9
2024-05-11 05:18:46,2024-05-11,May 2024,2024-05,Q2,Saturday,5,Truck_7,7,86.6678,-139.6955,Delivered,On Time,0,Weather,Detour,26.9,62.9,47,330,115,215,Surplus,90.3,382,6
2024-01-31 05:31:37,2024-01-31,Jan 2024,2024-01,Q1,Wednesday,5,Truck_5,5,44.5442,-73.4346,Delivered,On Time,0,Mechanical Failure,Detour,19.3,62.1,39,467,145,322,Surplus,63.8,180,8
2024-11-01 01:28:08,2024-11-01,Nov 2024,2024-11,Q4,Friday,1,Truck_3,3,-48.4503,-99.9978,In Transit,On Time,0,Traffic,Detour,26.7,56.2,16,329,104,225,Surplus,90.7,261,9
2024-03-03 04:17:01,2024-03-03,Mar 2024,2024-03,Q1,Sunday,4,Truck_9,9,-37.3934,31.4093,Delivered,Delayed,1,Mechanical Failure,Heavy,22.9,64.0,24,122,184,-62,Deficit,99.7,409,5
2024-03-09 00:10:34,2024-03-09,Mar 2024,2024-03,Q1,Saturday,0,Truck_3,3,34.0712,123.0237,In Transit,On Time,0,,Clear,24.2,69.1,58,146,238,-92,Deficit,82.0,301,2
2024-04-17 17:28:32,2024-04-17,Apr 2024,2024-04,Q2,Wednesday,17,Truck_10,10,-21.5633,-12.8487,Delivered,Delayed,1,,Heavy,26.1,62.0,19,419,262,157,Surplus,96.4,484,8
2024-09-21 10:33:05,2024-09-21,Sep 2024,2024-09,Q3,Saturday,10,Truck_7,7,-33.3756,7.8261,In Transit,On Time,0,,Detour,20.1,57.0,41,143,106,37,Surplus,62.1,143,9
2024-02-11 10:31:50,2024-02-11,Feb 2024,2024-02,Q1,Sunday,10,Truck_10,10,-61.849,-123.7835,Delivered,On Time,0,Weather,Clear,19.8,54.1,39,445,247,198,Surplus,88.3,375,2
2024-06-15 11:59:39,2024-06-15,Jun 2024,2024-06,Q2,Saturday,11,Truck_5,5,88.5686,-161.7382,Delayed,Delayed,1,Mechanical Failure,Detour,18.7,56.4,12,450,160,290,Surplus,61.9,140,8
2024-08-09 03:00:34,2024-08-09,Aug 2024,2024-08,Q3,Friday,3,Truck_2,2,-69.408,-8.1703,Delivered,On Time,0,,Detour,22.5,51.6,28,451,107,344,Surplus,68.8,421,6
2024-07-22 00:56:20,2024-07-22,Jul 2024,2024-07,Q3,Monday,0,Truck_4,4,-49.1524,14.1164,Delayed,Delayed,1,Traffic,Clear,22.4,65.9,30,425,163,262,Surplus,91.4,452,10
2024-08-17 07:37:02,2024-08-17,Aug 2024,2024-08,Q3,Saturday,7,Truck_8,8,27.787,8.2288,Delivered,Delayed,1,Mechanical Failure,Heavy,25.8,62.6,51,235,207,28,Surplus,87.5,171,6
2024-12-11 23:47:30,2024-12-11,Dec 2024,2024-12,Q4,Wednesday,23,Truck_7,7,-13.8485,119.2071,In Transit,On Time,0,,Clear,29.7,51.8,38,181,292,-111,Deficit,92.4,388,10
2024-09-12 00:06:39,2024-09-12,Sep 2024,2024-09,Q3,Thursday,0,Truck_3,3,25.5003,-47.5718,Delivered,Delayed,1,,Heavy,23.5,74.4,60,370,128,242,Surplus,99.5,105,1
2024-07-08 14:07:29,2024-07-08,Jul 2024,2024-07,Q3,Monday,14,Truck_3,3,69.4106,61.7368,Delayed,Delayed,1,Traffic,Heavy,25.6,76.0,50,102,105,-3,Deficit,88.3,444,9
2024-03-06 13:14:35,2024-03-06,Mar 2024,2024-03,Q1,Wednesday,13,Truck_3,3,-6.8964,-35.5418,Delivered,On Time,0,,Detour,18.5,77.7,24,200,234,-34,Deficit,82.5,158,4
2024-10-30 04:55:27,2024-10-30,Oct 2024,2024-10,Q4,Wednesday,4,Truck_6,6,-0.1148,-127.6784,In Transit,Delayed,1,Mechanical Failure,Heavy,23.2,68.1,41,292,160,132,Surplus,88.9,440,10
2024-10-07 10:54:40,2024-10-07,Oct 2024,2024-10,Q4,Monday,10,Truck_5,5,-41.4279,178.8694,In Transit,On Time,0,,Clear,28.2,51.0,51,401,138,263,Surplus,85.6,327,3
2024-06-06 22:52:41,2024-06-06,Jun 2024,2024-06,Q2,Thursday,22,Truck_3,3,-0.9333,124.8495,Delayed,Delayed,1,Mechanical Failure,Clear,27.4,50.8,34,305,226,79,Surplus,82.0,474,1
2024-04-20 00:14:34,2024-04-20,Apr 2024,2024-04,Q2,Saturday,0,Truck_3,3,-58.2175,7.2699,In Transit,Delayed,1,Traffic,Heavy,25.0,75.4,58,441,247,194,Surplus,61.3,149,10
2024-08-02 00:10:54,2024-08-02,Aug 2024,2024-08,Q3,Friday,0,Truck_2,2,83.3287,-84.2738,Delayed,Delayed,1,Traffic,Clear,18.7,67.2,47,130,131,-1,Deficit,81.7,367,1
2024-10-03 02:54:03,2024-10-03,Oct 2024,2024-10,Q4,Thursday,2,Truck_6,6,-33.2637,45.4122,In Transit,On Time,0,Mechanical Failure,Detour,23.4,56.1,34,265,133,132,Surplus,95.0,406,6
2024-09-23 22:37:49,2024-09-23,Sep 2024,2024-09,Q3,Monday,22,Truck_1,1,74.3356,112.5528,Delivered,On Time,0,Traffic,Detour,26.3,77.7,58,426,125,301,Surplus,93.0,373,6
2024-02-17 16:11:22,2024-02-17,Feb 2024,2024-02,Q1,Saturday,16,Truck_6,6,-53.3015,11.4861,In Transit,Delayed,1,Weather,Heavy,28.0,65.2,35,432,110,322,Surplus,97.4,499,8
2024-11-23 04:40:26,2024-11-23,Nov 2024,2024-11,Q4,Saturday,4,Truck_2,2,-22.5519,60.711,Delayed,Delayed,1,,Detour,20.9,76.4,57,406,120,286,Surplus,73.3,160,9
2024-01-11 20:19:14,2024-01-11,Jan 2024,2024-01,Q1,Thursday,20,Truck_10,10,61.697,164.5493,In Transit,On Time,0,,Clear,24.5,62.4,40,410,225,185,Surplus,86.2,172,5
2024-10-28 02:17:22,2024-10-28,Oct 2024,2024-10,Q4,Monday,2,Truck_5,5,-75.2867,-163.4,In Transit,On Time,0,,Detour,22.6,77.1,13,155,168,-13,Deficit,83.2,196,7
2024-12-26 05:05:12,2024-12-26,Dec 2024,2024-12,Q4,Thursday,5,Truck_3,3,87.1386,-114.968,Delivered,On Time,0,Mechanical Failure,Detour,23.7,73.5,31,397,265,132,Surplus,92.8,266,1
2024-03-28 10:24:32,2024-03-28,Mar 2024,2024-03,Q1,Thursday,10,Truck_5,5,51.2486,-41.4882,Delivered,On Time,0,Weather,Detour,28.0,67.8,13,305,147,158,Surplus,80.8,455,2
2024-04-16 02:44:43,2024-04-16,Apr 2024,2024-04,Q2,Tuesday,2,Truck_2,2,-19.8201,2.4374,Delayed,Delayed,1,Weather,Detour,26.2,62.4,18,343,168,175,Surplus,62.3,166,7
2024-12-08 06:15:28,2024-12-08,Dec 2024,2024-12,Q4,Sunday,6,Truck_6,6,-13.561,-52.5469,In Transit,On Time,0,Traffic,Detour,27.6,71.9,24,342,225,117,Surplus,67.5,216,2
2024-09-05 17:43:56,2024-09-05,Sep 2024,2024-09,Q3,Thursday,17,Truck_3,3,51.4883,105.7445,In Transit,Delayed,1,Mechanical Failure,Heavy,29.1,80.0,25,347,274,73,Surplus,69.6,256,3
2024-02-02 22:24:18,2024-02-02,Feb 2024,2024-02,Q1,Friday,22,Truck_3,3,21.5738,-95.1501,Delivered,Delayed,1,Mechanical Failure,Heavy,29.5,76.6,36,403,242,161,Surplus,66.7,379,2
2024-04-30 18:44:12,2024-04-30,Apr 2024,2024-04,Q2,Tuesday,18,Truck_9,9,-31.8174,59.5716,Delayed,Delayed,1,Traffic,Heavy,18.1,76.1,54,482,112,370,Surplus,74.1,203,10
2024-05-01 03:13:17,2024-05-01,May 2024,2024-05,Q2,Wednesday,3,Truck_3,3,-76.0304,112.9276,Delivered,On Time,0,Traffic,Clear,21.6,60.9,48,130,173,-43,Deficit,83.3,479,8
2024-01-10 20:02:28,2024-01-10,Jan 2024,2024-01,Q1,Wednesday,20,Truck_1,1,47.5481,-97.4831,Delayed,Delayed,1,,Heavy,24.0,72.4,48,465,212,253,Surplus,97.1,112,8
2024-10-21 11:15:32,2024-10-21,Oct 2024,2024-10,Q4,Monday,11,Truck_2,2,77.8751,144.04,Delayed,Delayed,1,Weather,Detour,26.1,71.9,45,322,145,177,Surplus,97.6,339,8
2024-11-25 02:58:57,2024-11-25,Nov 2024,2024-11,Q4,Monday,2,Truck_1,1,-56.6674,-50.0426,Delivered,On Time,0,Mechanical Failure,Detour,20.3,51.2,53,126,129,-3,Deficit,97.5,486,7
2024-12-20 08:01:23,2024-12-20,Dec 2024,2024-12,Q4,Friday,8,Truck_3,3,62.0999,-9.5972,In Transit,On Time,0,Mechanical Failure,Detour,22.7,66.1,59,142,256,-114,Deficit,86.7,343,6
2024-06-29 19:07:17,2024-06-29,Jun 2024,2024-06,Q2,Saturday,19,Truck_9,9,57.9908,-117.5288,Delivered,On Time,0,Traffic,Detour,21.6,53.2,16,444,181,263,Surplus,96.1,113,2
2024-12-13 18:57:55,2024-12-13,Dec 2024,2024-12,Q4,Friday,18,Truck_2,2,73.1274,-63.9399,Delivered,On Time,0,Traffic,Detour,22.4,71.6,22,100,159,-59,Deficit,73.4,389,4
2024-11-20 05:25:19,2024-11-20,Nov 2024,2024-11,Q4,Wednesday,5,Truck_3,3,-28.6949,-110.5161,In Transit,On Time,0,Weather,Detour,22.6,58.5,24,227,139,88,Surplus,89.0,477,10
2024-06-29 09:51:14,2024-06-29,Jun 2024,2024-06,Q2,Saturday,9,Truck_3,3,-28.9152,114.375,Delivered,On Time,0,Mechanical Failure,Detour,20.7,69.1,32,416,221,195,Surplus,91.7,139,6
2024-12-22 23:33:57,2024-12-22,Dec 2024,2024-12,Q4,Sunday,23,Truck_3,3,83.9488,131.1197,Delayed,Delayed,1,Traffic,Detour,25.8,64.0,46,499,160,339,Surplus,87.6,295,6
2024-06-23 22:08:31,2024-06-23,Jun 2024,2024-06,Q2,Sunday,22,Truck_6,6,52.1635,10.8296,Delivered,On Time,0,Weather,Clear,29.8,53.5,54,328,158,170,Surplus,78.0,144,6
2024-03-29 05:14:26,2024-03-29,Mar 2024,2024-03,Q1,Friday,5,Truck_1,1,36.5185,-71.9718,Delivered,Delayed,1,,Heavy,28.2,56.8,10,324,298,26,Surplus,76.7,249,7
2024-04-03 14:11:16,2024-04-03,Apr 2024,2024-04,Q2,Wednesday,14,Truck_5,5,-10.8232,144.0982,In Transit,Delayed,1,,Heavy,26.3,59.4,30,401,225,176,Surplus,67.6,268,7
2024-12-15 14:02:28,2024-12-15,Dec 2024,2024-12,Q4,Sunday,14,Truck_1,1,-37.9195,-99.3768,Delayed,Delayed,1,,Detour,22.9,54.4,50,182,268,-86,Deficit,98.4,135,3
2024-08-06 13:23:18,2024-08-06,Aug 2024,2024-08,Q3,Tuesday,13,Truck_6,6,-7.2984,-44.5918,Delivered,Delayed,1,Traffic,Heavy,29.5,67.3,32,264,202,62,Surplus,65.9,314,8
2024-03-14 02:35:33,2024-03-14,Mar 2024,2024-03,Q1,Thursday,2,Truck_8,8,13.6845,-126.4199,Delivered,On Time,0,Mechanical Failure,Detour,23.8,62.8,19,293,291,2,Surplus,98.8,135,1
2024-08-27 00:34:46,2024-08-27,Aug 2024,2024-08,Q3,Tuesday,0,Truck_10,10,-70.6428,166.3723,In Transit,On Time,0,,Detour,29.5,59.8,35,343,256,87,Surplus,73.7,294,8
2024-04-24 20:50:47,2024-04-24,Apr 2024,2024-04,Q2,Wednesday,20,Truck_4,4,-19.3929,-10.2537,In Transit,Delayed,1,Weather,Heavy,24.8,79.3,22,103,108,-5,Deficit,88.6,393,9
2024-09-09 21:41:33,2024-09-09,Sep 2024,2024-09,Q3,Monday,21,Truck_9,9,-32.5141,-170.9566,Delivered,On Time,0,,Detour,23.6,72.8,18,295,283,12,Surplus,92.1,327,5
2024-06-20 13:57:57,2024-06-20,Jun 2024,2024-06,Q2,Thursday,13,Truck_10,10,59.3783,74.9628,Delivered,On Time,0,,Detour,27.4,52.8,35,300,120,180,Surplus,81.2,431,10
2024-06-02 10:54:33,2024-06-02,Jun 2024,2024-06,Q2,Sunday,10,Truck_7,7,-36.2517,72.4728,Delivered,Delayed,1,Traffic,Heavy,27.9,65.6,46,108,173,-65,Deficit,82.7,138,4
2024-07-09 23:21:47,2024-07-09,Jul 2024,2024-07,Q3,Tuesday,23,Truck_8,8,-55.9854,-149.8958,Delayed,Delayed,1,Weather,Detour,27.5,69.9,24,153,237,-84,Deficit,62.5,118,7
2024-07-03 09:52:55,2024-07-03,Jul 2024,2024-07,Q3,Wednesday,9,Truck_8,8,27.3259,-116.2066,In Transit,On Time,0,,Detour,22.5,51.6,11,336,275,61,Surplus,70.2,446,6
2024-12-09 20:35:02,2024-12-09,Dec 2024,2024-12,Q4,Monday,20,Truck_9,9,27.7357,-170.5766,Delayed,Delayed,1,,Detour,21.7,52.3,11,211,241,-30,Deficit,66.2,401,9
2024-03-14 00:55:34,2024-03-14,Mar 2024,2024-03,Q1,Thursday,0,Truck_4,4,23.2023,92.2763,Delivered,On Time,0,Mechanical Failure,Clear,21.1,58.8,35,144,141,3,Surplus,89.0,443,10
2024-05-28 06:29:51,2024-05-28,May 2024,2024-05,Q2,Tuesday,6,Truck_10,10,87.5129,-65.0922,Delayed,Delayed,1,,Clear,21.7,78.5,20,224,287,-63,Deficit,72.4,428,7
2024-11-22 23:49:18,2024-11-22,Nov 2024,2024-11,Q4,Friday,23,Truck_9,9,81.1975,137.0497,In Transit,On Time,0,,Detour,19.9,66.3,59,185,177,8,Surplus,65.2,264,4
2024-04-21 03:47:52,2024-04-21,Apr 2024,2024-04,Q2,Sunday,3,Truck_4,4,55.919,-39.578,In Transit,On Time,0,Weather,Clear,28.2,55.4,10,220,281,-61,Deficit,81.1,203,8
2024-03-15 07:02:10,2024-03-15,Mar 2024,2024-03,Q1,Friday,7,Truck_5,5,-15.3314,22.397,In Transit,On Time,0,Mechanical Failure,Clear,18.3,69.0,34,236,270,-34,Deficit,62.6,303,2
2024-03-22 14:12:36,2024-03-22,Mar 2024,2024-03,Q1,Friday,14,Truck_10,10,-55.3603,79.1276,Delayed,Delayed,1,,Clear,29.7,69.6,49,159,232,-73,Deficit,62.0,227,1
2024-09-18 16:35:57,2024-09-18,Sep 2024,2024-09,Q3,Wednesday,16,Truck_6,6,8.3934,-165.2068,Delayed,Delayed,1,,Detour,26.4,69.3,25,433,125,308,Surplus,84.5,127,8
2024-11-20 19:12:02,2024-11-20,Nov 2024,2024-11,Q4,Wednesday,19,Truck_7,7,27.499,-98.0697,In Transit,Delayed,1,,Heavy,25.1,76.5,16,109,127,-18,Deficit,64.9,356,5
2024-04-08 18:13:51,2024-04-08,Apr 2024,2024-04,Q2,Monday,18,Truck_6,6,14.687,-33.9771,In Transit,On Time,0,Mechanical Failure,Detour,25.8,78.6,21,453,180,273,Surplus,85.7,142,10
2024-01-13 16:35:47,2024-01-13,Jan 2024,2024-01,Q1,Saturday,16,Truck_9,9,19.3645,-149.4523,In Transit,Delayed,1,Traffic,Heavy,28.6,78.8,27,169,122,47,Surplus,80.5,482,4
2024-11-11 04:35:37,2024-11-11,Nov 2024,2024-11,Q4,Monday,4,Truck_7,7,38.0858,-149.297,Delayed,Delayed,1,Traffic,Detour,23.6,54.4,18,105,158,-53,Deficit,76.0,364,10
2024-10-04 16:05:37,2024-10-04,Oct 2024,2024-10,Q4,Friday,16,Truck_9,9,4.379,97.6354,Delivered,Delayed,1,Weather,Heavy,29.6,73.7,20,256,142,114,Surplus,83.4,309,8
2024-05-12 21:29:39,2024-05-12,May 2024,2024-05,Q2,Sunday,21,Truck_8,8,-28.8542,119.5019,Delivered,On Time,0,Mechanical Failure,Clear,22.8,52.8,19,309,242,67,Surplus,85.5,101,2
2024-12-23 04:59:36,2024-12-23,Dec 2024,2024-12,Q4,Monday,4,Truck_9,9,-17.5843,-151.1609,Delivered,On Time,0,Traffic,Detour,26.9,70.6,44,346,239,107,Surplus,76.2,192,9
2024-06-15 00:46:44,2024-06-15,Jun 2024,2024-06,Q2,Saturday,0,Truck_4,4,15.5281,-170.3941,Delayed,Delayed,1,,Heavy,24.6,60.6,30,302,127,175,Surplus,76.0,431,3
2024-07-18 17:29:17,2024-07-18,Jul 2024,2024-07,Q3,Thursday,17,Truck_4,4,-83.8983,-128.1642,In Transit,Delayed,1,,Heavy,24.7,63.4,25,181,265,-84,Deficit,71.3,107,8
2024-02-10 08:40:55,2024-02-10,Feb 2024,2024-02,Q1,Saturday,8,Truck_9,9,-25.4823,169.1921,Delayed,Delayed,1,Traffic,Clear,21.8,63.6,43,282,251,31,Surplus,69.4,370,7
2024-09-09 10:46:47,2024-09-09,Sep 2024,2024-09,Q3,Monday,10,Truck_10,10,-69.493,-118.9742,Delivered,Delayed,1,,Heavy,26.5,64.8,44,398,122,276,Surplus,90.6,387,1
2024-04-19 08:18:04,2024-04-19,Apr 2024,2024-04,Q2,Friday,8,Truck_1,1,-8.0714,-158.0304,In Transit,Delayed,1,Mechanical Failure,Heavy,24.7,65.0,50,210,140,70,Surplus,84.1,185,10
2024-08-05 18:45:24,2024-08-05,Aug 2024,2024-08,Q3,Monday,18,Truck_9,9,-59.9919,-162.9143,Delayed,Delayed,1,Weather,Heavy,22.4,78.0,40,188,237,-49,Deficit,98.0,372,6
2024-06-14 18:40:07,2024-06-14,Jun 2024,2024-06,Q2,Friday,18,Truck_3,3,-47.5239,58.4771,Delayed,Delayed,1,,Heavy,19.6,76.1,22,298,230,68,Surplus,65.0,396,7
2024-10-18 23:50:28,2024-10-18,Oct 2024,2024-10,Q4,Friday,23,Truck_10,10,-39.8052,-126.4073,Delayed,Delayed,1,,Detour,24.0,63.5,25,298,147,151,Surplus,78.9,456,2
2024-04-28 01:31:58,2024-04-28,Apr 2024,2024-04,Q2,Sunday,1,Truck_3,3,54.0537,-145.9922,Delayed,Delayed,1,Weather,Detour,20.0,56.6,17,326,162,164,Surplus,67.5,260,6
2024-11-11 08:44:54,2024-11-11,Nov 2024,2024-11,Q4,Monday,8,Truck_6,6,7.0591,46.7188,Delayed,Delayed,1,Traffic,Heavy,18.4,77.5,40,354,282,72,Surplus,68.5,262,7
2024-09-13 10:52:43,2024-09-13,Sep 2024,2024-09,Q3,Friday,10,Truck_4,4,-50.3633,99.5834,In Transit,On Time,0,Traffic,Detour,22.4,63.6,54,269,183,86,Surplus,82.5,481,7
2024-06-14 17:14:20,2024-06-14,Jun 2024,2024-06,Q2,Friday,17,Truck_4,4,51.9327,-102.4309,Delivered,On Time,0,Mechanical Failure,Clear,29.3,62.8,29,475,122,353,Surplus,95.1,359,9
2024-01-02 15:30:44,2024-01-02,Jan 2024,2024-01,Q1,Tuesday,15,Truck_4,4,-36.487,14.5024,Delayed,Delayed,1,Weather,Clear,20.4,57.2,29,372,221,151,Surplus,78.2,153,1
2024-10-06 04:58:42,2024-10-06,Oct 2024,2024-10,Q4,Sunday,4,Truck_5,5,27.2654,-34.1042,In Transit,On Time,0,Weather,Clear,26.0,51.5,40,201,107,94,Surplus,87.0,429,4
2024-06-04 16:47:14,2024-06-04,Jun 2024,2024-06,Q2,Tuesday,16,Truck_7,7,15.2159,-55.6814,In Transit,On Time,0,Weather,Clear,25.3,72.9,47,441,256,185,Surplus,67.4,152,4
2024-02-02 12:17:02,2024-02-02,Feb 2024,2024-02,Q1,Friday,12,Truck_6,6,27.4437,43.3224,Delayed,Delayed,1,Traffic,Clear,25.3,57.4,33,246,110,136,Surplus,70.4,298,8
2024-06-22 07:42:17,2024-06-22,Jun 2024,2024-06,Q2,Saturday,7,Truck_10,10,-58.6928,165.8667,Delayed,Delayed,1,Mechanical Failure,Heavy,25.4,50.4,32,180,203,-23,Deficit,65.4,246,2
